2021-12-14T00:53:00,mbh,271.00
2021-12-14T00:54:00,mbh,279.00
2021-12-14T00:55:00,mbh,275.00
2021-12-14T00:56:00,mbh,333.00
2021-12-14T00:57:00,mbh,314.00
2021-12-14T00:58:00,mbh,276.00
2021-12-14T00:59:00,mbh,278.00
2021-12-14T01:00:00,mbh,277.00
2021-12-14T01:01:00,mbh,281.00
2021-12-14T01:02:00,mbh,298.00
2021-12-14T01:03:00,mbh,275.00
2021-12-14T01:04:00,mbh,286.00
2021-12-14T01:05:00,mbh,290.00
2021-12-14T01:06:00,mbh,281.00
2021-12-14T01:07:00,mbh,304.00
2021-12-14T01:08:00,mbh,299.00
2021-12-14T01:09:00,mbh,301.00
2021-12-14T01:10:00,mbh,276.00
2021-12-14T01:11:00,mbh,278.00
2021-12-14T01:12:00,mbh,291.00
2021-12-14T01:13:00,mbh,305.00
2021-12-14T01:14:00,mbh,277.00
2021-12-14T01:15:00,mbh,275.00
2021-12-14T01:16:00,mbh,271.00
2021-12-14T01:17:00,mbh,284.00
2021-12-14T01:18:00,mbh,280.00
2021-12-14T01:19:00,mbh,334.00
2021-12-14T01:20:00,mbh,314.00
2021-12-14T01:21:00,mbh,304.00
2021-12-14T01:22:00,mbh,274.00
2021-12-14T01:23:00,mbh,275.00
2021-12-14T01:24:00,mbh,296.00
2021-12-14T01:25:00,mbh,306.00
2021-12-14T01:26:00,mbh,274.00
2021-12-14T01:27:00,mbh,285.00
2021-12-14T01:28:00,mbh,279.00
2021-12-14T01:29:00,mbh,281.00
2021-12-14T01:30:00,mbh,278.00
2021-12-14T01:31:00,mbh,276.00
2021-12-14T01:32:00,mbh,308.00
2021-12-14T01:33:00,mbh,305.00
2021-12-14T01:34:00,mbh,282.00
2021-12-14T01:35:00,mbh,307.00
2021-12-14T01:36:00,mbh,285.00
2021-12-14T01:37:00,mbh,287.00
2021-12-14T01:38:00,mbh,283.00
2021-12-14T01:39:00,mbh,283.00
2021-12-14T01:40:00,mbh,326.00
2021-12-14T01:41:00,mbh,291.00
2021-12-14T01:42:00,mbh,287.00
2021-12-14T01:43:00,mbh,283.00
2021-12-14T01:44:00,mbh,305.00
2021-12-14T01:45:00,mbh,322.00
2021-12-14T01:46:00,mbh,298.00
2021-12-14T01:47:00,mbh,280.00
2021-12-14T01:48:00,mbh,282.00
2021-12-14T01:49:00,mbh,289.00
2021-12-14T01:50:00,mbh,286.00
2021-12-14T01:51:00,mbh,296.00
2021-12-14T01:52:00,mbh,273.00
2021-12-14T01:53:00,mbh,300.00
2021-12-14T01:54:00,mbh,279.00
2021-12-14T01:55:00,mbh,282.00
2021-12-14T01:56:00,mbh,289.00
2021-12-14T01:57:00,mbh,306.00
2021-12-14T01:58:00,mbh,309.00
2021-12-14T01:59:00,mbh,282.00
2021-12-14T02:00:00,mbh,279.00
2021-12-14T02:01:00,mbh,277.00
2021-12-14T02:02:00,mbh,275.00
2021-12-14T02:03:00,mbh,295.00
2021-12-14T02:04:00,mbh,283.00
2021-12-14T02:05:00,mbh,318.00
2021-12-14T02:06:00,mbh,281.00
2021-12-14T02:07:00,mbh,277.00
2021-12-14T02:08:00,mbh,292.00
2021-12-14T02:09:00,mbh,279.00
2021-12-14T02:10:00,mbh,278.00
2021-12-14T02:11:00,mbh,291.00
2021-12-14T02:12:00,mbh,292.00
2021-12-14T02:13:00,mbh,303.00
2021-12-14T02:14:00,mbh,298.00
2021-12-14T02:15:00,mbh,282.00
2021-12-14T02:16:00,mbh,289.00
2021-12-14T02:17:00,mbh,285.00
2021-12-14T02:18:00,mbh,281.00
2021-12-14T02:19:00,mbh,330.00
2021-12-14T02:20:00,mbh,288.00
2021-12-14T02:21:00,mbh,278.00
2021-12-14T02:22:00,mbh,285.00
2021-12-14T02:23:00,mbh,276.00
2021-12-14T02:24:00,mbh,300.00
2021-12-14T02:25:00,mbh,286.00
2021-12-14T02:26:00,mbh,287.00
2021-12-14T02:27:00,mbh,311.00
2021-12-14T02:28:00,mbh,276.00
2021-12-14T02:29:00,mbh,290.00
2021-12-14T02:30:00,mbh,299.00
2021-12-14T02:31:00,mbh,278.00
2021-12-14T02:32:00,mbh,282.00
2021-12-14T02:33:00,mbh,279.00
2021-12-14T02:34:00,mbh,289.00
2021-12-14T02:35:00,mbh,288.00
2021-12-14T02:36:00,mbh,302.00
2021-12-14T02:37:00,mbh,278.00
2021-12-14T02:38:00,mbh,281.00
2021-12-14T02:39:00,mbh,300.00
2021-12-14T02:40:00,mbh,301.00
2021-12-14T02:41:00,mbh,310.00
2021-12-14T02:42:00,mbh,320.00
2021-12-14T02:43:00,mbh,281.00
2021-12-14T02:44:00,mbh,296.00
2021-12-14T02:45:00,mbh,298.00
2021-12-14T02:46:00,mbh,300.00
2021-12-14T02:47:00,mbh,297.00
2021-12-14T02:48:00,mbh,283.00
2021-12-14T02:49:00,mbh,282.00
2021-12-14T02:50:00,mbh,283.00
2021-12-14T02:51:00,mbh,303.00
2021-12-14T02:52:00,mbh,281.00
2021-12-14T02:53:00,mbh,300.00
2021-12-14T02:54:00,mbh,277.00
2021-12-14T02:55:00,mbh,305.00
2021-12-14T02:56:00,mbh,309.00
2021-12-14T02:57:00,mbh,289.00
2021-12-14T02:58:00,mbh,305.00
2021-12-14T02:59:00,mbh,278.00
2021-12-14T03:00:00,mbh,280.00
2021-12-14T03:01:00,mbh,274.00
2021-12-14T03:02:00,mbh,278.00
2021-12-14T03:03:00,mbh,307.00
2021-12-14T03:04:00,mbh,307.00
2021-12-14T03:05:00,mbh,283.00
2021-12-14T03:06:00,mbh,282.00
2021-12-14T03:07:00,mbh,273.00
2021-12-14T03:08:00,mbh,301.00
2021-12-14T03:09:00,mbh,322.00
2021-12-14T03:10:00,mbh,272.00
2021-12-14T03:11:00,mbh,284.00
2021-12-14T03:12:00,mbh,286.00
2021-12-14T03:13:00,mbh,298.00
2021-12-14T03:14:00,mbh,300.00
2021-12-14T03:15:00,mbh,283.00
2021-12-14T03:16:00,mbh,283.00
2021-12-14T03:17:00,mbh,283.00
2021-12-14T03:18:00,mbh,280.00
2021-12-14T03:19:00,mbh,284.00
2021-12-14T03:20:00,mbh,312.00
2021-12-14T03:21:00,mbh,293.00
2021-12-14T03:22:00,mbh,307.00
2021-12-14T03:23:00,mbh,275.00
2021-12-14T03:24:00,mbh,276.00
2021-12-14T03:25:00,mbh,295.00
2021-12-14T03:26:00,mbh,290.00
2021-12-14T03:27:00,mbh,292.00
2021-12-14T03:28:00,mbh,278.00
2021-12-14T03:29:00,mbh,279.00
2021-12-14T03:30:00,mbh,323.00
2021-12-14T03:31:00,mbh,279.00
2021-12-14T03:32:00,mbh,287.00
2021-12-14T03:33:00,mbh,291.00
2021-12-14T03:34:00,mbh,318.00
2021-12-14T03:35:00,mbh,299.00
2021-12-14T03:36:00,mbh,299.00
2021-12-14T03:37:00,mbh,301.00
2021-12-14T03:38:00,mbh,282.00
2021-12-14T03:39:00,mbh,285.00
2021-12-14T03:40:00,mbh,293.00
2021-12-14T03:41:00,mbh,289.00
2021-12-14T03:42:00,mbh,300.00
2021-12-14T03:43:00,mbh,304.00
2021-12-14T03:44:00,mbh,300.00
2021-12-14T03:45:00,mbh,276.00
2021-12-14T03:46:00,mbh,275.00
2021-12-14T03:47:00,mbh,280.00
2021-12-14T03:48:00,mbh,304.00
2021-12-14T03:49:00,mbh,283.00
2021-12-14T03:50:00,mbh,278.00
2021-12-14T03:51:00,mbh,280.00
2021-12-14T03:52:00,mbh,297.00
2021-12-14T03:53:00,mbh,270.00
2021-12-14T03:54:00,mbh,288.00
2021-12-14T03:55:00,mbh,283.00
2021-12-14T03:56:00,mbh,278.00
2021-12-14T03:57:00,mbh,295.00
2021-12-14T03:58:00,mbh,278.00
2021-12-14T03:59:00,mbh,294.00
2021-12-14T04:00:00,mbh,273.00
2021-12-14T04:01:00,mbh,269.00
2021-12-14T04:02:00,mbh,277.00
2021-12-14T04:03:00,mbh,280.00
2021-12-14T04:04:00,mbh,290.00
2021-12-14T04:05:00,mbh,318.00
2021-12-14T04:06:00,mbh,271.00
2021-12-14T04:07:00,mbh,276.00
2021-12-14T04:08:00,mbh,277.00
2021-12-14T04:09:00,mbh,281.00
2021-12-14T04:10:00,mbh,328.00
2021-12-14T04:11:00,mbh,272.00
2021-12-14T04:12:00,mbh,277.00
2021-12-14T04:13:00,mbh,275.00
2021-12-14T04:14:00,mbh,279.00
2021-12-14T04:15:00,mbh,279.00
2021-12-14T04:16:00,mbh,280.00
2021-12-14T04:17:00,mbh,271.00
2021-12-14T04:18:00,mbh,299.00
2021-12-14T04:19:00,mbh,304.00
2021-12-14T04:20:00,mbh,280.00
2021-12-14T04:21:00,mbh,305.00
2021-12-14T04:22:00,mbh,283.00
2021-12-14T04:23:00,mbh,311.00
2021-12-14T04:24:00,mbh,289.00
2021-12-14T04:25:00,mbh,287.00
2021-12-14T04:26:00,mbh,294.00
2021-12-14T04:27:00,mbh,272.00
2021-12-14T04:28:00,mbh,273.00
2021-12-14T04:29:00,mbh,304.00
2021-12-14T04:30:00,mbh,325.00
2021-12-14T04:31:00,mbh,300.00
2021-12-14T04:32:00,mbh,298.00
2021-12-14T04:33:00,mbh,280.00
2021-12-14T04:34:00,mbh,282.00
2021-12-14T04:35:00,mbh,301.00
2021-12-14T04:36:00,mbh,277.00
2021-12-14T04:37:00,mbh,281.00
2021-12-14T04:38:00,mbh,305.00
2021-12-14T04:39:00,mbh,301.00
2021-12-14T04:40:00,mbh,278.00
2021-12-14T04:41:00,mbh,278.00
2021-12-14T04:42:00,mbh,278.00
2021-12-14T04:43:00,mbh,315.00
2021-12-14T04:44:00,mbh,281.00
2021-12-14T04:45:00,mbh,280.00
2021-12-14T04:46:00,mbh,277.00
2021-12-14T04:47:00,mbh,277.00
2021-12-14T04:48:00,mbh,304.00
2021-12-14T04:49:00,mbh,297.00
2021-12-14T04:50:00,mbh,277.00
2021-12-14T04:51:00,mbh,284.00
2021-12-14T04:52:00,mbh,272.00
2021-12-14T04:53:00,mbh,273.00
2021-12-14T04:54:00,mbh,278.00
2021-12-14T04:55:00,mbh,300.00
2021-12-14T04:56:00,mbh,277.00
2021-12-14T04:57:00,mbh,280.00
2021-12-14T04:58:00,mbh,281.00
2021-12-14T04:59:00,mbh,281.00
2021-12-14T05:00:00,mbh,290.00
2021-12-14T05:01:00,mbh,298.00
2021-12-14T05:02:00,mbh,269.00
2021-12-14T05:03:00,mbh,277.00
2021-12-14T05:04:00,mbh,275.00
2021-12-14T05:05:00,mbh,278.00
2021-12-14T05:06:00,mbh,297.00
2021-12-14T05:07:00,mbh,279.00
2021-12-14T05:08:00,mbh,275.00
2021-12-14T05:09:00,mbh,296.00
2021-12-14T05:10:00,mbh,274.00
2021-12-14T05:11:00,mbh,292.00
2021-12-14T05:12:00,mbh,279.00
2021-12-14T05:13:00,mbh,283.00
2021-12-14T05:14:00,mbh,309.00
2021-12-14T05:15:00,mbh,290.00
2021-12-14T05:16:00,mbh,288.00
2021-12-14T05:17:00,mbh,285.00
2021-12-14T05:18:00,mbh,278.00
2021-12-14T05:19:00,mbh,272.00
2021-12-14T05:20:00,mbh,280.00
2021-12-14T05:21:00,mbh,285.00
2021-12-14T05:22:00,mbh,307.00
2021-12-14T05:23:00,mbh,277.00
2021-12-14T05:24:00,mbh,277.00
2021-12-14T05:25:00,mbh,293.00
2021-12-14T05:26:00,mbh,324.00
2021-12-14T05:27:00,mbh,298.00
2021-12-14T05:28:00,mbh,322.00
2021-12-14T05:29:00,mbh,304.00
2021-12-14T05:30:00,mbh,323.00
2021-12-14T05:31:00,mbh,275.00
2021-12-14T05:32:00,mbh,286.00
2021-12-14T05:33:00,mbh,302.00
2021-12-14T05:34:00,mbh,297.00
2021-12-14T05:35:00,mbh,280.00
2021-12-14T05:36:00,mbh,281.00
2021-12-14T05:37:00,mbh,283.00
2021-12-14T05:38:00,mbh,274.00
2021-12-14T05:39:00,mbh,295.00
2021-12-14T05:40:00,mbh,284.00
2021-12-14T05:41:00,mbh,281.00
2021-12-14T05:42:00,mbh,279.00
2021-12-14T05:43:00,mbh,286.00
2021-12-14T05:44:00,mbh,299.00
2021-12-14T05:45:00,mbh,298.00
2021-12-14T05:46:00,mbh,281.00
2021-12-14T05:47:00,mbh,302.00
2021-12-14T05:48:00,mbh,302.00
2021-12-14T05:49:00,mbh,282.00
2021-12-14T05:50:00,mbh,297.00
2021-12-14T05:51:00,mbh,281.00
2021-12-14T05:52:00,mbh,288.00
2021-12-14T05:53:00,mbh,277.00
2021-12-14T05:54:00,mbh,282.00
2021-12-14T05:55:00,mbh,281.00
2021-12-14T05:56:00,mbh,298.00
2021-12-14T05:57:00,mbh,282.00
2021-12-14T05:58:00,mbh,311.00
2021-12-14T05:59:00,mbh,281.00
2021-12-14T06:00:00,mbh,273.00
2021-12-14T06:01:00,mbh,294.00
2021-12-14T06:02:00,mbh,271.00
2021-12-14T06:03:00,mbh,274.00
2021-12-14T06:04:00,mbh,276.00
2021-12-14T06:05:00,mbh,284.00
2021-12-14T06:06:00,mbh,288.00
2021-12-14T06:07:00,mbh,302.00
2021-12-14T06:08:00,mbh,284.00
2021-12-14T06:09:00,mbh,277.00
2021-12-14T06:10:00,mbh,281.00
2021-12-14T06:11:00,mbh,309.00
2021-12-14T06:12:00,mbh,314.00
2021-12-14T06:13:00,mbh,284.00
2021-12-14T06:14:00,mbh,276.00
2021-12-14T06:15:00,mbh,281.00
2021-12-14T06:16:00,mbh,279.00
2021-12-14T06:17:00,mbh,281.00
2021-12-14T06:18:00,mbh,321.00
2021-12-14T06:19:00,mbh,282.00
2021-12-14T06:20:00,mbh,287.00
2021-12-14T06:21:00,mbh,279.00
2021-12-14T06:22:00,mbh,295.00
2021-12-14T06:23:00,mbh,294.00
2021-12-14T06:24:00,mbh,319.00
2021-12-14T06:25:00,mbh,285.00
2021-12-14T06:26:00,mbh,287.00
2021-12-14T06:27:00,mbh,288.00
2021-12-14T06:28:00,mbh,281.00
2021-12-14T06:29:00,mbh,296.00
2021-12-14T06:30:00,mbh,328.00
2021-12-14T06:31:00,mbh,270.00
2021-12-14T06:32:00,mbh,275.00
2021-12-14T06:33:00,mbh,283.00
2021-12-14T06:34:00,mbh,285.00
2021-12-14T06:35:00,mbh,293.00
2021-12-14T06:36:00,mbh,276.00
2021-12-14T06:37:00,mbh,297.00
2021-12-14T06:38:00,mbh,281.00
2021-12-14T06:39:00,mbh,277.00
2021-12-14T06:40:00,mbh,275.00
2021-12-14T06:41:00,mbh,301.00
2021-12-14T06:42:00,mbh,304.00
2021-12-14T06:43:00,mbh,281.00
2021-12-14T06:44:00,mbh,280.00
2021-12-14T06:45:00,mbh,281.00
2021-12-14T06:46:00,mbh,301.00
2021-12-14T06:47:00,mbh,294.00
2021-12-14T06:48:00,mbh,289.00
2021-12-14T06:49:00,mbh,280.00
2021-12-14T06:50:00,mbh,309.00
2021-12-14T06:51:00,mbh,285.00
2021-12-14T06:52:00,mbh,308.00
2021-12-14T06:53:00,mbh,290.00
2021-12-14T06:54:00,mbh,287.00
2021-12-14T06:55:00,mbh,317.00
2021-12-14T06:56:00,mbh,293.00
2021-12-14T06:57:00,mbh,287.00
2021-12-14T06:58:00,mbh,305.00
2021-12-14T06:59:00,mbh,286.00
2021-12-14T07:00:00,mbh,296.00
2021-12-14T07:01:00,mbh,298.00
2021-12-14T07:02:00,mbh,331.00
2021-12-14T07:03:00,mbh,387.00
2021-12-14T07:04:00,mbh,344.00
2021-12-14T07:05:00,mbh,354.00
2021-12-14T07:06:00,mbh,353.00
2021-12-14T07:07:00,mbh,356.00
2021-12-14T07:08:00,mbh,378.00
2021-12-14T07:09:00,mbh,384.00
2021-12-14T07:10:00,mbh,367.00
2021-12-14T07:11:00,mbh,361.00
2021-12-14T07:12:00,mbh,357.00
2021-12-14T07:13:00,mbh,356.00
2021-12-14T07:14:00,mbh,375.00
2021-12-14T07:15:00,mbh,356.00
2021-12-14T07:16:00,mbh,392.00
2021-12-14T07:17:00,mbh,369.00
2021-12-14T07:18:00,mbh,370.00
2021-12-14T07:19:00,mbh,378.00
2021-12-14T07:20:00,mbh,378.00
2021-12-14T07:21:00,mbh,345.00
2021-12-14T07:22:00,mbh,356.00
2021-12-14T07:23:00,mbh,384.00
2021-12-14T07:24:00,mbh,358.00
2021-12-14T07:25:00,mbh,374.00
2021-12-14T07:26:00,mbh,362.00
2021-12-14T07:27:00,mbh,354.00
2021-12-14T07:28:00,mbh,359.00
2021-12-14T07:29:00,mbh,387.00
2021-12-14T07:30:00,mbh,356.00
2021-12-14T07:31:00,mbh,376.00
2021-12-14T07:32:00,mbh,380.00
2021-12-14T07:33:00,mbh,387.00
2021-12-14T07:34:00,mbh,396.00
2021-12-14T07:35:00,mbh,404.00
2021-12-14T07:36:00,mbh,439.00
2021-12-14T07:37:00,mbh,438.00
2021-12-14T07:38:00,mbh,417.00
2021-12-14T07:39:00,mbh,404.00
2021-12-14T07:40:00,mbh,420.00
2021-12-14T07:41:00,mbh,424.00
2021-12-14T07:42:00,mbh,446.00
2021-12-14T07:43:00,mbh,438.00
2021-12-14T07:44:00,mbh,434.00
2021-12-14T07:45:00,mbh,428.00
2021-12-14T07:46:00,mbh,437.00
2021-12-14T07:47:00,mbh,441.00
2021-12-14T07:48:00,mbh,451.00
2021-12-14T07:49:00,mbh,455.00
2021-12-14T07:50:00,mbh,426.00
2021-12-14T07:51:00,mbh,426.00
2021-12-14T07:52:00,mbh,426.00
2021-12-14T07:53:00,mbh,421.00
2021-12-14T07:54:00,mbh,470.00
2021-12-14T07:55:00,mbh,423.00
2021-12-14T07:56:00,mbh,417.00
2021-12-14T07:57:00,mbh,423.00
2021-12-14T07:58:00,mbh,425.00
2021-12-14T07:59:00,mbh,447.00
2021-12-14T08:00:00,mbh,451.00
2021-12-14T08:01:00,mbh,430.00
2021-12-14T08:02:00,mbh,443.00
2021-12-14T08:03:00,mbh,445.00
2021-12-14T08:04:00,mbh,478.00
2021-12-14T08:05:00,mbh,495.00
2021-12-14T08:06:00,mbh,489.00
2021-12-14T08:07:00,mbh,501.00
2021-12-14T08:08:00,mbh,478.00
2021-12-14T08:09:00,mbh,489.00
2021-12-14T08:10:00,mbh,524.00
2021-12-14T08:11:00,mbh,490.00
2021-12-14T08:12:00,mbh,495.00
2021-12-14T08:13:00,mbh,492.00
2021-12-14T08:14:00,mbh,500.00
2021-12-14T08:15:00,mbh,503.00
2021-12-14T08:16:00,mbh,509.00
2021-12-14T08:17:00,mbh,487.00
2021-12-14T08:18:00,mbh,495.00
2021-12-14T08:19:00,mbh,496.00
2021-12-14T08:20:00,mbh,516.00
2021-12-14T08:21:00,mbh,509.00
2021-12-14T08:22:00,mbh,488.00
2021-12-14T08:23:00,mbh,488.00
2021-12-14T08:24:00,mbh,494.00
2021-12-14T08:25:00,mbh,522.00
2021-12-14T08:26:00,mbh,491.00
2021-12-14T08:27:00,mbh,507.00
2021-12-14T08:28:00,mbh,494.00
2021-12-14T08:29:00,mbh,502.00
2021-12-14T08:30:00,mbh,501.00
2021-12-14T08:31:00,mbh,515.00
2021-12-14T08:32:00,mbh,513.00
2021-12-14T08:33:00,mbh,530.00
2021-12-14T08:34:00,mbh,515.00
2021-12-14T08:35:00,mbh,489.00
2021-12-14T08:36:00,mbh,499.00
2021-12-14T08:37:00,mbh,496.00
2021-12-14T08:38:00,mbh,496.00
2021-12-14T08:39:00,mbh,509.00
2021-12-14T08:40:00,mbh,492.00
2021-12-14T08:41:00,mbh,494.00
2021-12-14T08:42:00,mbh,498.00
2021-12-14T08:43:00,mbh,502.00
2021-12-14T08:44:00,mbh,550.00
2021-12-14T08:45:00,mbh,496.00
2021-12-14T08:46:00,mbh,497.00
2021-12-14T08:47:00,mbh,489.00
2021-12-14T08:48:00,mbh,506.00
2021-12-14T08:49:00,mbh,490.00
2021-12-14T08:50:00,mbh,547.00
2021-12-14T08:51:00,mbh,496.00
2021-12-14T08:52:00,mbh,490.00
2021-12-14T08:53:00,mbh,501.00
2021-12-14T08:54:00,mbh,505.00
2021-12-14T08:55:00,mbh,521.00
2021-12-14T08:56:00,mbh,487.00
2021-12-14T08:57:00,mbh,521.00
2021-12-14T08:58:00,mbh,483.00
2021-12-14T08:59:00,mbh,491.00
2021-12-14T09:00:00,mbh,496.00
2021-12-14T09:01:00,mbh,519.00
2021-12-14T09:02:00,mbh,516.00
2021-12-14T09:03:00,mbh,499.00
2021-12-14T09:04:00,mbh,491.00
2021-12-14T09:05:00,mbh,497.00
2021-12-14T09:06:00,mbh,521.00
2021-12-14T09:07:00,mbh,492.00
2021-12-14T09:08:00,mbh,499.00
2021-12-14T09:09:00,mbh,492.00
2021-12-14T09:10:00,mbh,529.00
2021-12-14T09:11:00,mbh,542.00
2021-12-14T09:12:00,mbh,521.00
2021-12-14T09:13:00,mbh,491.00
2021-12-14T09:14:00,mbh,487.00
2021-12-14T09:15:00,mbh,492.00
2021-12-14T09:16:00,mbh,490.00
2021-12-14T09:17:00,mbh,497.00
2021-12-14T09:18:00,mbh,523.00
2021-12-14T09:19:00,mbh,506.00
2021-12-14T09:20:00,mbh,506.00
2021-12-14T09:21:00,mbh,499.00
2021-12-14T09:22:00,mbh,503.00
2021-12-14T09:23:00,mbh,521.00
2021-12-14T09:24:00,mbh,532.00
2021-12-14T09:25:00,mbh,504.00
2021-12-14T09:26:00,mbh,496.00
2021-12-14T09:27:00,mbh,495.00
2021-12-14T09:28:00,mbh,479.00
2021-12-14T09:29:00,mbh,509.00
2021-12-14T09:30:00,mbh,513.00
2021-12-14T09:31:00,mbh,488.00
2021-12-14T09:32:00,mbh,493.00
2021-12-14T09:33:00,mbh,499.00
2021-12-14T09:34:00,mbh,493.00
2021-12-14T09:35:00,mbh,513.00
2021-12-14T09:36:00,mbh,496.00
2021-12-14T09:37:00,mbh,527.00
2021-12-14T09:38:00,mbh,500.00
2021-12-14T09:39:00,mbh,492.00
2021-12-14T09:40:00,mbh,494.00
2021-12-14T09:41:00,mbh,519.00
2021-12-14T09:42:00,mbh,503.00
2021-12-14T09:43:00,mbh,505.00
2021-12-14T09:44:00,mbh,515.00
2021-12-14T09:45:00,mbh,493.00
2021-12-14T09:46:00,mbh,517.00
2021-12-14T09:47:00,mbh,506.00
2021-12-14T09:48:00,mbh,516.00
2021-12-14T09:49:00,mbh,519.00
2021-12-14T09:50:00,mbh,513.00
2021-12-14T09:51:00,mbh,521.00
2021-12-14T09:52:00,mbh,527.00
2021-12-14T09:53:00,mbh,500.00
2021-12-14T09:54:00,mbh,494.00
2021-12-14T09:55:00,mbh,504.00
2021-12-14T09:56:00,mbh,528.00
2021-12-14T09:57:00,mbh,524.00
2021-12-14T09:58:00,mbh,491.00
2021-12-14T09:59:00,mbh,496.00
2021-12-14T10:00:00,mbh,496.00
2021-12-14T10:01:00,mbh,504.00
2021-12-14T10:02:00,mbh,519.00
2021-12-14T10:03:00,mbh,525.00
2021-12-14T10:04:00,mbh,522.00
2021-12-14T10:05:00,mbh,504.00
2021-12-14T10:06:00,mbh,524.00
2021-12-14T10:07:00,mbh,533.00
2021-12-14T10:08:00,mbh,530.00
2021-12-14T10:09:00,mbh,505.00
2021-12-14T10:10:00,mbh,502.00
2021-12-14T10:11:00,mbh,503.00
2021-12-14T10:12:00,mbh,526.00
2021-12-14T10:13:00,mbh,502.00
2021-12-14T10:14:00,mbh,521.00
2021-12-14T10:15:00,mbh,500.00
2021-12-14T10:16:00,mbh,525.00
2021-12-14T10:17:00,mbh,517.00
2021-12-14T10:18:00,mbh,521.00
2021-12-14T10:19:00,mbh,514.00
2021-12-14T10:20:00,mbh,511.00
2021-12-14T10:21:00,mbh,558.00
2021-12-14T10:22:00,mbh,500.00
2021-12-14T10:23:00,mbh,499.00
2021-12-14T10:24:00,mbh,526.00
2021-12-14T10:25:00,mbh,528.00
2021-12-14T10:26:00,mbh,513.00
2021-12-14T10:27:00,mbh,503.00
2021-12-14T10:28:00,mbh,524.00
2021-12-14T10:29:00,mbh,521.00
2021-12-14T10:30:00,mbh,496.00
2021-12-14T10:31:00,mbh,519.00
2021-12-14T10:32:00,mbh,492.00
2021-12-14T10:33:00,mbh,498.00
2021-12-14T10:34:00,mbh,496.00
2021-12-14T10:35:00,mbh,497.00
2021-12-14T10:36:00,mbh,543.00
2021-12-14T10:37:00,mbh,541.00
2021-12-14T10:38:00,mbh,516.00
2021-12-14T10:39:00,mbh,515.00
2021-12-14T10:40:00,mbh,497.00
2021-12-14T10:41:00,mbh,531.00
2021-12-14T10:42:00,mbh,522.00
2021-12-14T10:43:00,mbh,519.00
2021-12-14T10:44:00,mbh,517.00
2021-12-14T10:45:00,mbh,503.00
2021-12-14T10:46:00,mbh,527.00
2021-12-14T10:47:00,mbh,506.00
2021-12-14T10:48:00,mbh,513.00
2021-12-14T10:49:00,mbh,511.00
2021-12-14T10:50:00,mbh,517.00
2021-12-14T10:51:00,mbh,526.00
2021-12-14T10:52:00,mbh,517.00
2021-12-14T10:53:00,mbh,537.00
2021-12-14T10:54:00,mbh,519.00
2021-12-14T10:55:00,mbh,507.00
2021-12-14T10:56:00,mbh,540.00
2021-12-14T10:57:00,mbh,505.00
2021-12-14T10:58:00,mbh,523.00
2021-12-14T10:59:00,mbh,511.00
2021-12-14T11:00:00,mbh,520.00
2021-12-14T11:01:00,mbh,530.00
2021-12-14T11:02:00,mbh,531.00
2021-12-14T11:03:00,mbh,536.00
2021-12-14T11:04:00,mbh,537.00
2021-12-14T11:05:00,mbh,514.00
2021-12-14T11:06:00,mbh,536.00
